Clients, Delay (ms)
16 Pubs and Subs ,-24767.53
16 Pubs and Subs ,-24715.26
16 Pubs and Subs ,-24691.68
16 Pubs and Subs ,-24775.43
16 Pubs and Subs ,-24889.26
16 Pubs and Subs ,-24970.45
16 Pubs and Subs ,-24933.15
16 Pubs and Subs ,-24631.12
16 Pubs and Subs ,-25385.69
16 Pubs and Subs ,-24711.19
16 Pubs and Subs ,-24706.37
16 Pubs and Subs ,-24908.20
16 Pubs and Subs ,-24783.48
16 Pubs and Subs ,-24893.15
16 Pubs and Subs ,-24560.06
16 Pubs and Subs ,-24550.66
16 Pubs and Subs ,-24736.57
16 Pubs and Subs ,-24482.98
16 Pubs and Subs ,-24778.27
16 Pubs and Subs ,-24465.32
16 Pubs and Subs ,-24733.60
16 Pubs and Subs ,-24395.74
16 Pubs and Subs ,-24360.15
16 Pubs and Subs ,-24551.95
16 Pubs and Subs ,-24409.59
16 Pubs and Subs ,-25061.74
16 Pubs and Subs ,-24513.59
16 Pubs and Subs ,-24507.16
16 Pubs and Subs ,-24592.64
16 Pubs and Subs ,-24618.72
16 Pubs and Subs ,-24624.20
16 Pubs and Subs ,-24618.53
16 Pubs and Subs ,-24359.24
16 Pubs and Subs ,-24333.46
16 Pubs and Subs ,-24557.71
16 Pubs and Subs ,-24512.19
16 Pubs and Subs ,-24193.07
16 Pubs and Subs ,-24457.83
16 Pubs and Subs ,-24479.07
16 Pubs and Subs ,-24293.55
16 Pubs and Subs ,-24168.42
16 Pubs and Subs ,-24849.04
16 Pubs and Subs ,-24270.30
16 Pubs and Subs ,-24366.79
16 Pubs and Subs ,-24355.18
16 Pubs and Subs ,-24323.64
16 Pubs and Subs ,-24473.70
16 Pubs and Subs ,-24361.40
16 Pubs and Subs ,-24293.71
16 Pubs and Subs ,-24290.00
16 Pubs and Subs ,-24285.80
16 Pubs and Subs ,-24127.11
16 Pubs and Subs ,-24007.61
16 Pubs and Subs ,-24236.24
16 Pubs and Subs ,-24195.10
16 Pubs and Subs ,-24227.59
16 Pubs and Subs ,-24592.29
16 Pubs and Subs ,-24114.33
16 Pubs and Subs ,-23985.69
16 Pubs and Subs ,-24110.14
16 Pubs and Subs ,-24221.90
16 Pubs and Subs ,-24064.72
16 Pubs and Subs ,-24088.17
16 Pubs and Subs ,-24089.71
16 Pubs and Subs ,-24081.35
16 Pubs and Subs ,-24345.45
16 Pubs and Subs ,-24029.74
16 Pubs and Subs ,-24010.92
16 Pubs and Subs ,-23877.02
16 Pubs and Subs ,-23984.39
16 Pubs and Subs ,-23931.86
16 Pubs and Subs ,-23897.24
16 Pubs and Subs ,-24048.51
16 Pubs and Subs ,-23880.69
16 Pubs and Subs ,-23877.89
16 Pubs and Subs ,-23807.42
16 Pubs and Subs ,-24276.48
16 Pubs and Subs ,-23805.04
16 Pubs and Subs ,-23775.48
16 Pubs and Subs ,-23789.23
16 Pubs and Subs ,-24003.24
16 Pubs and Subs ,-23704.91
16 Pubs and Subs ,-23673.85
16 Pubs and Subs ,-23985.33
16 Pubs and Subs ,-23971.39
16 Pubs and Subs ,-23680.28
16 Pubs and Subs ,-23670.28
16 Pubs and Subs ,-23666.92
16 Pubs and Subs ,-23661.53
16 Pubs and Subs ,-23761.73
16 Pubs and Subs ,-23556.06
16 Pubs and Subs ,-23829.53
16 Pubs and Subs ,-23655.43
16 Pubs and Subs ,-24049.61
16 Pubs and Subs ,-23521.87
16 Pubs and Subs ,-23494.63
16 Pubs and Subs ,-23487.04
16 Pubs and Subs ,-23483.61
16 Pubs and Subs ,-23797.19
16 Pubs and Subs ,-23430.30
16 Pubs and Subs ,-23426.67
16 Pubs and Subs ,-23409.00
16 Pubs and Subs ,-23736.66
16 Pubs and Subs ,-23389.32
16 Pubs and Subs ,-23649.84
16 Pubs and Subs ,-23361.80
16 Pubs and Subs ,-23359.40
16 Pubs and Subs ,-23603.96
16 Pubs and Subs ,-23566.00
16 Pubs and Subs ,-23386.22
16 Pubs and Subs ,-23270.39
16 Pubs and Subs ,-23685.25
16 Pubs and Subs ,-23259.18
16 Pubs and Subs ,-23784.09
16 Pubs and Subs ,-23207.06
16 Pubs and Subs ,-23192.00
16 Pubs and Subs ,-23314.55
16 Pubs and Subs ,-23460.28
16 Pubs and Subs ,-23248.72
16 Pubs and Subs ,-23521.02
16 Pubs and Subs ,-23079.16
16 Pubs and Subs ,-23351.44
16 Pubs and Subs ,-23093.14
16 Pubs and Subs ,-23404.13
16 Pubs and Subs ,-23181.11
16 Pubs and Subs ,-23165.59
16 Pubs and Subs ,-23318.94
16 Pubs and Subs ,-23276.63
16 Pubs and Subs ,-23123.20
16 Pubs and Subs ,-23282.21
16 Pubs and Subs ,-23358.93
16 Pubs and Subs ,-23209.73
16 Pubs and Subs ,-22942.38
16 Pubs and Subs ,-23591.07
16 Pubs and Subs ,-23159.66
16 Pubs and Subs ,-22890.09
16 Pubs and Subs ,-23162.11
16 Pubs and Subs ,-22946.53
16 Pubs and Subs ,-23117.86
16 Pubs and Subs ,-23117.09
16 Pubs and Subs ,-23206.61
16 Pubs and Subs ,-23193.16
16 Pubs and Subs ,-23043.03
16 Pubs and Subs ,-22766.01
16 Pubs and Subs ,-23099.33
16 Pubs and Subs ,-23026.84
16 Pubs and Subs ,-22997.23
16 Pubs and Subs ,-23129.20
16 Pubs and Subs ,-22799.80
16 Pubs and Subs ,-23097.73
16 Pubs and Subs ,-23078.48
16 Pubs and Subs ,-23270.34
16 Pubs and Subs ,-22857.55
16 Pubs and Subs ,-22600.72
16 Pubs and Subs ,-22853.16
16 Pubs and Subs ,-22963.32
16 Pubs and Subs ,-22968.09
16 Pubs and Subs ,-22506.12
16 Pubs and Subs ,-22888.55
16 Pubs and Subs ,-22912.81
16 Pubs and Subs ,-22893.76
16 Pubs and Subs ,-22736.19
16 Pubs and Subs ,-22722.96
16 Pubs and Subs ,-22857.21
16 Pubs and Subs ,-22866.73
16 Pubs and Subs ,-22676.82
16 Pubs and Subs ,-22674.70
16 Pubs and Subs ,-22632.18
16 Pubs and Subs ,-22784.79
16 Pubs and Subs ,-22429.04
16 Pubs and Subs ,-23077.71
16 Pubs and Subs ,-22700.93
16 Pubs and Subs ,-22585.14
16 Pubs and Subs ,-22575.08
16 Pubs and Subs ,-22564.83
16 Pubs and Subs ,-22651.41
16 Pubs and Subs ,-22648.67
16 Pubs and Subs ,-22515.66
16 Pubs and Subs ,-22443.76
16 Pubs and Subs ,-22281.83
16 Pubs and Subs ,-22591.12
16 Pubs and Subs ,-22539.94
16 Pubs and Subs ,-22551.52
16 Pubs and Subs ,-22438.20
16 Pubs and Subs ,-22511.39
16 Pubs and Subs ,-22538.59
16 Pubs and Subs ,-22486.66
16 Pubs and Subs ,-22776.31
16 Pubs and Subs ,-22432.20
16 Pubs and Subs ,-22264.03
16 Pubs and Subs ,-22444.26
16 Pubs and Subs ,-22392.14
16 Pubs and Subs ,-22384.16
16 Pubs and Subs ,-22438.17
16 Pubs and Subs ,-22230.62
16 Pubs and Subs ,-22310.94
16 Pubs and Subs ,-22394.83
16 Pubs and Subs ,-22303.97
16 Pubs and Subs ,-22270.23
16 Pubs and Subs ,-22304.70
16 Pubs and Subs ,-22089.31
16 Pubs and Subs ,-22236.97
16 Pubs and Subs ,-22238.46
16 Pubs and Subs ,-22197.20
16 Pubs and Subs ,-22331.82
16 Pubs and Subs ,-22178.13
16 Pubs and Subs ,-22549.15
16 Pubs and Subs ,-22348.55
16 Pubs and Subs ,-22138.29
16 Pubs and Subs ,-22087.33
16 Pubs and Subs ,-21938.61
16 Pubs and Subs ,-22022.80
16 Pubs and Subs ,-22015.12
16 Pubs and Subs ,-22040.68
16 Pubs and Subs ,-22018.30
16 Pubs and Subs ,-22244.69
16 Pubs and Subs ,-22114.12
16 Pubs and Subs ,-21997.35
16 Pubs and Subs ,-21978.65
16 Pubs and Subs ,-22034.91
16 Pubs and Subs ,-21781.70
16 Pubs and Subs ,-21949.33
16 Pubs and Subs ,-22259.84
16 Pubs and Subs ,-21880.35
16 Pubs and Subs ,-21875.96
16 Pubs and Subs ,-22329.96
16 Pubs and Subs ,-21873.03
16 Pubs and Subs ,-21834.80
16 Pubs and Subs ,-21813.43
16 Pubs and Subs ,-21791.65
16 Pubs and Subs ,-21866.13
16 Pubs and Subs ,-21664.21
16 Pubs and Subs ,-21726.71
16 Pubs and Subs ,-21755.11
16 Pubs and Subs ,-21716.62
16 Pubs and Subs ,-21683.12
16 Pubs and Subs ,-21906.19
16 Pubs and Subs ,-21711.72
16 Pubs and Subs ,-21740.22
16 Pubs and Subs ,-21517.40
16 Pubs and Subs ,-21925.59
16 Pubs and Subs ,-21588.56
16 Pubs and Subs ,-21599.70
16 Pubs and Subs ,-21647.83
16 Pubs and Subs ,-21640.14
16 Pubs and Subs ,-22029.60
16 Pubs and Subs ,-21502.88
16 Pubs and Subs ,-21625.44
16 Pubs and Subs ,-21500.85
16 Pubs and Subs ,-21483.29
16 Pubs and Subs ,-21474.01
16 Pubs and Subs ,-21514.77
16 Pubs and Subs ,-21630.04
16 Pubs and Subs ,-21365.59
16 Pubs and Subs ,-21481.06
16 Pubs and Subs ,-21596.01
16 Pubs and Subs ,-21474.87
16 Pubs and Subs ,-21403.24
16 Pubs and Subs ,-21708.70
16 Pubs and Subs ,-21331.96
16 Pubs and Subs ,-21414.18
16 Pubs and Subs ,-21304.93
16 Pubs and Subs ,-21791.74
16 Pubs and Subs ,-21204.33
16 Pubs and Subs ,-21451.26
16 Pubs and Subs ,-21200.36
16 Pubs and Subs ,-21395.30
16 Pubs and Subs ,-21264.97
16 Pubs and Subs ,-21475.25
16 Pubs and Subs ,-21199.52
16 Pubs and Subs ,-21174.35
16 Pubs and Subs ,-21059.62
16 Pubs and Subs ,-21318.91
16 Pubs and Subs ,-21302.68
16 Pubs and Subs ,-21268.85
16 Pubs and Subs ,-21117.57
16 Pubs and Subs ,-21694.72
16 Pubs and Subs ,-21141.64
16 Pubs and Subs ,-21485.28
16 Pubs and Subs ,-21196.89
16 Pubs and Subs ,-21195.70
16 Pubs and Subs ,-20944.84
16 Pubs and Subs ,-21217.81
16 Pubs and Subs ,-21001.47
16 Pubs and Subs ,-20906.44
16 Pubs and Subs ,-20995.19
16 Pubs and Subs ,-21113.20
16 Pubs and Subs ,-21142.88
16 Pubs and Subs ,-20910.31
16 Pubs and Subs ,-21023.86
16 Pubs and Subs ,-21109.76
16 Pubs and Subs ,-20780.93
16 Pubs and Subs ,-20995.32
16 Pubs and Subs ,-20959.98
16 Pubs and Subs ,-21204.20
16 Pubs and Subs ,-21392.70
16 Pubs and Subs ,-21030.43
16 Pubs and Subs ,-20989.31
16 Pubs and Subs ,-20608.26
16 Pubs and Subs ,-20980.36
16 Pubs and Subs ,-20918.40
16 Pubs and Subs ,-20809.66
16 Pubs and Subs ,-20789.75
16 Pubs and Subs ,-20775.29
16 Pubs and Subs ,-20745.11
16 Pubs and Subs ,-20841.71
16 Pubs and Subs ,-20585.05
16 Pubs and Subs ,-20850.55
16 Pubs and Subs ,-20459.80
16 Pubs and Subs ,-21201.73
16 Pubs and Subs ,-20766.05
16 Pubs and Subs ,-20647.86
16 Pubs and Subs ,-20746.75
16 Pubs and Subs ,-20901.43
16 Pubs and Subs ,-20405.82
16 Pubs and Subs ,-20757.95
16 Pubs and Subs ,-20583.93
16 Pubs and Subs ,-20416.26
16 Pubs and Subs ,-20506.11
16 Pubs and Subs ,-20733.92
16 Pubs and Subs ,-20483.14
16 Pubs and Subs ,-21030.36
16 Pubs and Subs ,-20572.52
16 Pubs and Subs ,-20570.03
16 Pubs and Subs ,-20254.64
16 Pubs and Subs ,-20565.00
16 Pubs and Subs ,-20883.70
16 Pubs and Subs ,-20677.25
16 Pubs and Subs ,-20575.65
16 Pubs and Subs ,-20503.09
16 Pubs and Subs ,-20563.96
16 Pubs and Subs ,-20423.60
16 Pubs and Subs ,-20157.51
16 Pubs and Subs ,-20394.66
16 Pubs and Subs ,-20739.28
16 Pubs and Subs ,-20265.67
16 Pubs and Subs ,-20346.29
16 Pubs and Subs ,-20491.05
16 Pubs and Subs ,-20391.51
16 Pubs and Subs ,-20818.49
16 Pubs and Subs ,-20312.24
16 Pubs and Subs ,-20462.73
16 Pubs and Subs ,-20307.81
16 Pubs and Subs ,-20046.62
16 Pubs and Subs ,-20400.11
16 Pubs and Subs ,-20293.76
16 Pubs and Subs ,-20280.45
16 Pubs and Subs ,-20361.36
16 Pubs and Subs ,-20328.73
16 Pubs and Subs ,-20342.58
16 Pubs and Subs ,-19945.13
16 Pubs and Subs ,-20143.19
16 Pubs and Subs ,-19988.65
16 Pubs and Subs ,-20398.50
16 Pubs and Subs ,-20057.93
16 Pubs and Subs ,-20491.65
16 Pubs and Subs ,-20178.60
16 Pubs and Subs ,-20152.00
16 Pubs and Subs ,-20009.86
16 Pubs and Subs ,-20164.01
16 Pubs and Subs ,-19784.99
16 Pubs and Subs ,-20058.74
16 Pubs and Subs ,-20151.48
16 Pubs and Subs ,-20140.42
16 Pubs and Subs ,-20014.62
16 Pubs and Subs ,-20265.76
16 Pubs and Subs ,-20065.50
16 Pubs and Subs ,-19776.10
16 Pubs and Subs ,-20005.68
16 Pubs and Subs ,-20192.77
16 Pubs and Subs ,-20266.76
16 Pubs and Subs ,-19833.62
16 Pubs and Subs ,-19774.05
16 Pubs and Subs ,-20117.08
16 Pubs and Subs ,-19917.69
16 Pubs and Subs ,-19891.27
16 Pubs and Subs ,-19856.64
16 Pubs and Subs ,-19769.38
16 Pubs and Subs ,-19833.06
16 Pubs and Subs ,-19596.15
16 Pubs and Subs ,-20006.54
16 Pubs and Subs ,-19555.89
16 Pubs and Subs ,-19775.03
16 Pubs and Subs ,-19775.30
16 Pubs and Subs ,-19939.28
16 Pubs and Subs ,-20018.77
16 Pubs and Subs ,-19732.80
16 Pubs and Subs ,-19993.51
16 Pubs and Subs ,-20042.32
16 Pubs and Subs ,-19547.29
16 Pubs and Subs ,-19634.84
16 Pubs and Subs ,-19817.79
16 Pubs and Subs ,-19898.22
16 Pubs and Subs ,-19447.93
16 Pubs and Subs ,-19597.30
16 Pubs and Subs ,-19573.22
16 Pubs and Subs ,-19752.53
16 Pubs and Subs ,-19478.83
16 Pubs and Subs ,-19542.68
16 Pubs and Subs ,-19275.21
16 Pubs and Subs ,-19707.87
16 Pubs and Subs ,-19699.33
16 Pubs and Subs ,-19784.94
16 Pubs and Subs ,-19448.96
16 Pubs and Subs ,-19759.70
16 Pubs and Subs ,-19253.31
16 Pubs and Subs ,-19387.27
16 Pubs and Subs ,-19350.10
16 Pubs and Subs ,-19541.39
16 Pubs and Subs ,-19313.05
16 Pubs and Subs ,-19324.24
16 Pubs and Subs ,-19512.71
16 Pubs and Subs ,-19476.63
16 Pubs and Subs ,-19179.42
16 Pubs and Subs ,-19041.93
16 Pubs and Subs ,-19520.31
16 Pubs and Subs ,-19455.25
16 Pubs and Subs ,-19182.20
16 Pubs and Subs ,-19139.43
16 Pubs and Subs ,-19433.94
16 Pubs and Subs ,-19402.89
16 Pubs and Subs ,-19307.80
16 Pubs and Subs ,-19282.94
16 Pubs and Subs ,-19078.01
16 Pubs and Subs ,-19341.88
16 Pubs and Subs ,-19227.83
16 Pubs and Subs ,-19021.99
16 Pubs and Subs ,-19004.85
16 Pubs and Subs ,-18813.06
16 Pubs and Subs ,-19264.87
16 Pubs and Subs ,-19218.61
16 Pubs and Subs ,-19186.45
16 Pubs and Subs ,-19083.18
16 Pubs and Subs ,-19197.25
16 Pubs and Subs ,-19050.08
16 Pubs and Subs ,-19044.64
16 Pubs and Subs ,-19124.44
16 Pubs and Subs ,-18820.08
16 Pubs and Subs ,-18700.56
16 Pubs and Subs ,-18798.02
16 Pubs and Subs ,-18945.33
16 Pubs and Subs ,-19052.37
16 Pubs and Subs ,-19000.55
16 Pubs and Subs ,-19034.26
16 Pubs and Subs ,-18892.77
16 Pubs and Subs ,-19011.60
16 Pubs and Subs ,-19001.71
16 Pubs and Subs ,-18825.46
16 Pubs and Subs ,-18917.11
16 Pubs and Subs ,-18604.57
16 Pubs and Subs ,-18798.60
16 Pubs and Subs ,-18887.14
16 Pubs and Subs ,-18754.89
16 Pubs and Subs ,-18886.61
16 Pubs and Subs ,-18535.99
16 Pubs and Subs ,-18735.94
16 Pubs and Subs ,-18828.36
16 Pubs and Subs ,-18703.02
16 Pubs and Subs ,-18763.73
16 Pubs and Subs ,-18772.79
16 Pubs and Subs ,-18778.26
16 Pubs and Subs ,-18428.73
16 Pubs and Subs ,-18697.69
16 Pubs and Subs ,-18668.88
16 Pubs and Subs ,-18637.33
16 Pubs and Subs ,-18633.31
16 Pubs and Subs ,-18627.60
16 Pubs and Subs ,-18660.25
16 Pubs and Subs ,-18498.04
16 Pubs and Subs ,-18564.96
16 Pubs and Subs ,-18598.15
16 Pubs and Subs ,-18586.41
16 Pubs and Subs ,-18453.32
16 Pubs and Subs ,-18534.57
16 Pubs and Subs ,-18517.57
16 Pubs and Subs ,-18449.41
16 Pubs and Subs ,-18491.92
16 Pubs and Subs ,-18411.48
16 Pubs and Subs ,-18396.46
16 Pubs and Subs ,-12697.05
16 Pubs and Subs ,-12674.31
16 Pubs and Subs ,-12652.38
16 Pubs and Subs ,-12646.90
16 Pubs and Subs ,-12642.31
16 Pubs and Subs ,-12625.40
16 Pubs and Subs ,-12624.11
16 Pubs and Subs ,-12621.37
16 Pubs and Subs ,-12616.88
16 Pubs and Subs ,-12607.41
16 Pubs and Subs ,-12605.97
16 Pubs and Subs ,-12604.75
16 Pubs and Subs ,-12604.06
16 Pubs and Subs ,-12586.53
16 Pubs and Subs ,-12585.41
16 Pubs and Subs ,-12578.24
16 Pubs and Subs ,-12590.42
16 Pubs and Subs ,-12561.60
16 Pubs and Subs ,-12521.60
16 Pubs and Subs ,-12516.19
16 Pubs and Subs ,-12506.33
16 Pubs and Subs ,-12501.82
16 Pubs and Subs ,-12488.40
16 Pubs and Subs ,-12466.27
16 Pubs and Subs ,-12457.59
16 Pubs and Subs ,-12456.20
16 Pubs and Subs ,-12455.98
16 Pubs and Subs ,-12455.93
16 Pubs and Subs ,-12439.48
16 Pubs and Subs ,-12479.86
16 Pubs and Subs ,-12436.99
16 Pubs and Subs ,-12435.02
16 Pubs and Subs ,-12355.22
16 Pubs and Subs ,-12338.60
16 Pubs and Subs ,-12291.72
16 Pubs and Subs ,-12282.10
16 Pubs and Subs ,-12284.44
16 Pubs and Subs ,-12282.45
16 Pubs and Subs ,-12279.45
16 Pubs and Subs ,-12264.21
16 Pubs and Subs ,-12254.61
16 Pubs and Subs ,-12251.31
16 Pubs and Subs ,-12251.03
16 Pubs and Subs ,-12249.40
16 Pubs and Subs ,-12247.43
16 Pubs and Subs ,-12202.37
16 Pubs and Subs ,-12230.44
16 Pubs and Subs ,-12119.15
16 Pubs and Subs ,-12073.19
16 Pubs and Subs ,-12187.77
16 Pubs and Subs ,-12042.77
16 Pubs and Subs ,-12038.42
16 Pubs and Subs ,-12036.11
16 Pubs and Subs ,-12030.68
16 Pubs and Subs ,-12028.47
16 Pubs and Subs ,-12021.48
16 Pubs and Subs ,-12018.57
16 Pubs and Subs ,-12009.27
16 Pubs and Subs ,-12001.40
16 Pubs and Subs ,-12000.58
16 Pubs and Subs ,-12002.89
16 Pubs and Subs ,-12001.64
16 Pubs and Subs ,-11994.52
16 Pubs and Subs ,-11993.64
16 Pubs and Subs ,-11960.70
16 Pubs and Subs ,-11942.63
16 Pubs and Subs ,-11939.44
16 Pubs and Subs ,-11927.26
16 Pubs and Subs ,-11922.58
16 Pubs and Subs ,-11922.15
16 Pubs and Subs ,-11912.13
16 Pubs and Subs ,-11775.72
16 Pubs and Subs ,-11873.73
16 Pubs and Subs ,-11870.40
16 Pubs and Subs ,-11864.20
16 Pubs and Subs ,-11898.04
16 Pubs and Subs ,-11851.65
16 Pubs and Subs ,-11855.79
16 Pubs and Subs ,-11711.24
16 Pubs and Subs ,-11832.39
16 Pubs and Subs ,-11825.90
16 Pubs and Subs ,-11822.65
16 Pubs and Subs ,-11820.91
16 Pubs and Subs ,-11783.73
16 Pubs and Subs ,-11814.62
16 Pubs and Subs ,-11788.70
16 Pubs and Subs ,-11775.14
16 Pubs and Subs ,-11697.30
16 Pubs and Subs ,-11630.28
16 Pubs and Subs ,-11662.71
16 Pubs and Subs ,-11619.77
16 Pubs and Subs ,-11650.50
16 Pubs and Subs ,-11604.92
16 Pubs and Subs ,-11642.74
16 Pubs and Subs ,-11641.37
16 Pubs and Subs ,-11638.79
16 Pubs and Subs ,-11634.04
16 Pubs and Subs ,-11630.91
16 Pubs and Subs ,-11591.45
16 Pubs and Subs ,-11583.73
16 Pubs and Subs ,-11545.17
16 Pubs and Subs ,-11617.22
16 Pubs and Subs ,-11566.28
16 Pubs and Subs ,-11527.01
16 Pubs and Subs ,-11485.11
16 Pubs and Subs ,-11474.15
16 Pubs and Subs ,-11464.55
16 Pubs and Subs ,-11430.74
16 Pubs and Subs ,-11418.55
16 Pubs and Subs ,-11410.31
16 Pubs and Subs ,-11394.73
16 Pubs and Subs ,-11381.65
16 Pubs and Subs ,-11332.09
16 Pubs and Subs ,-11398.86
16 Pubs and Subs ,-11397.04
16 Pubs and Subs ,-11395.67
16 Pubs and Subs ,-11389.61
16 Pubs and Subs ,-11386.97
16 Pubs and Subs ,-11354.37
16 Pubs and Subs ,-11374.64
16 Pubs and Subs ,-11362.05
16 Pubs and Subs ,-11257.42
16 Pubs and Subs ,-11238.97
16 Pubs and Subs ,-11237.18
16 Pubs and Subs ,-11227.72
16 Pubs and Subs ,-11225.68
16 Pubs and Subs ,-11320.34
16 Pubs and Subs ,-11151.02
16 Pubs and Subs ,-10998.70
16 Pubs and Subs ,-11126.42
16 Pubs and Subs ,-11120.76
16 Pubs and Subs ,-11113.34
16 Pubs and Subs ,-11076.99
16 Pubs and Subs ,-11074.95
16 Pubs and Subs ,-11072.41
16 Pubs and Subs ,-10968.85
16 Pubs and Subs ,-11059.27
16 Pubs and Subs ,-11057.87
16 Pubs and Subs ,-11053.25
16 Pubs and Subs ,-11042.59
16 Pubs and Subs ,-11051.21
16 Pubs and Subs ,-10922.72
16 Pubs and Subs ,-11027.07
16 Pubs and Subs ,-11010.89
16 Pubs and Subs ,-11016.60
16 Pubs and Subs ,-10855.44
16 Pubs and Subs ,-10839.48
16 Pubs and Subs ,-10827.35
16 Pubs and Subs ,-10839.11
16 Pubs and Subs ,-10795.80
16 Pubs and Subs ,-10674.03
16 Pubs and Subs ,-10779.16
16 Pubs and Subs ,-10775.58
16 Pubs and Subs ,-10761.81
16 Pubs and Subs ,-10777.41
16 Pubs and Subs ,-10744.75
16 Pubs and Subs ,-10768.81
16 Pubs and Subs ,-10731.68
16 Pubs and Subs ,-10759.25
16 Pubs and Subs ,-10747.04
16 Pubs and Subs ,-10707.51
16 Pubs and Subs ,-10732.28
16 Pubs and Subs ,-10717.49
16 Pubs and Subs ,-10712.48
16 Pubs and Subs ,-10685.12
16 Pubs and Subs ,-10687.48
16 Pubs and Subs ,-10626.91
16 Pubs and Subs ,-10584.29
16 Pubs and Subs ,-10508.03
16 Pubs and Subs ,-10487.95
16 Pubs and Subs ,-10480.15
16 Pubs and Subs ,-10451.55
16 Pubs and Subs ,-10446.23
16 Pubs and Subs ,-10432.55
16 Pubs and Subs ,-10446.58
16 Pubs and Subs ,-10420.05
16 Pubs and Subs ,-10415.54
16 Pubs and Subs ,-10435.88
16 Pubs and Subs ,-10410.18
16 Pubs and Subs ,-10424.75
16 Pubs and Subs ,-10403.80
16 Pubs and Subs ,-10395.11
16 Pubs and Subs ,-10391.63
16 Pubs and Subs ,-10358.30
16 Pubs and Subs ,-10342.90
16 Pubs and Subs ,-10338.90
16 Pubs and Subs ,-10282.66
16 Pubs and Subs ,-10283.29
16 Pubs and Subs ,-10210.61
16 Pubs and Subs ,-10216.00
16 Pubs and Subs ,-10233.25
16 Pubs and Subs ,-10203.76
16 Pubs and Subs ,-10171.88
16 Pubs and Subs ,-10176.74
16 Pubs and Subs ,-10168.62
16 Pubs and Subs ,-10167.20
16 Pubs and Subs ,-10134.40
16 Pubs and Subs ,-10149.93
16 Pubs and Subs ,-10116.31
16 Pubs and Subs ,-10131.09
16 Pubs and Subs ,-10096.67
16 Pubs and Subs ,-10195.93
16 Pubs and Subs ,-10090.27
16 Pubs and Subs ,-10111.33
16 Pubs and Subs ,-10140.14
16 Pubs and Subs ,-9961.98
16 Pubs and Subs ,-9992.20
16 Pubs and Subs ,-9990.25
16 Pubs and Subs ,-9934.64
16 Pubs and Subs ,-9963.58
16 Pubs and Subs ,-9927.14
16 Pubs and Subs ,-9938.74
16 Pubs and Subs ,-9865.27
16 Pubs and Subs ,-9861.85
16 Pubs and Subs ,-10038.53
16 Pubs and Subs ,-9828.66
16 Pubs and Subs ,-10015.76
16 Pubs and Subs ,-9857.57
16 Pubs and Subs ,-9895.70
16 Pubs and Subs ,-9797.12
16 Pubs and Subs ,-9789.64
16 Pubs and Subs ,-9780.71
16 Pubs and Subs ,-9780.42
16 Pubs and Subs ,-9811.28
16 Pubs and Subs ,-9793.94
16 Pubs and Subs ,-9690.59
16 Pubs and Subs ,-9788.75
16 Pubs and Subs ,-9786.55
16 Pubs and Subs ,-9920.29
16 Pubs and Subs ,-9844.88
16 Pubs and Subs ,-9597.56
16 Pubs and Subs ,-9549.81
16 Pubs and Subs ,-9640.12
16 Pubs and Subs ,-9552.77
16 Pubs and Subs ,-9619.09
16 Pubs and Subs ,-9608.37
16 Pubs and Subs ,-9686.28
16 Pubs and Subs ,-9664.14
16 Pubs and Subs ,-9583.55
16 Pubs and Subs ,-9893.68
16 Pubs and Subs ,-9572.53
16 Pubs and Subs ,-9650.90
16 Pubs and Subs ,-9638.08
16 Pubs and Subs ,-9626.71
16 Pubs and Subs ,-9471.54
16 Pubs and Subs ,-9597.58
16 Pubs and Subs ,-9729.42
16 Pubs and Subs ,-9496.66
16 Pubs and Subs ,-9394.84
16 Pubs and Subs ,-9528.81
16 Pubs and Subs ,-9675.90
16 Pubs and Subs ,-9344.18
16 Pubs and Subs ,-9411.99
16 Pubs and Subs ,-9411.14
16 Pubs and Subs ,-9485.52
16 Pubs and Subs ,-9321.60
16 Pubs and Subs ,-9478.55
16 Pubs and Subs ,-9385.01
16 Pubs and Subs ,-9379.26
16 Pubs and Subs ,-9227.58
16 Pubs and Subs ,-9429.20
16 Pubs and Subs ,-9585.84
16 Pubs and Subs ,-9494.38
16 Pubs and Subs ,-9493.50
16 Pubs and Subs ,-9330.08
16 Pubs and Subs ,-9473.66
16 Pubs and Subs ,-9144.90
16 Pubs and Subs ,-9211.45
16 Pubs and Subs ,-9249.51
16 Pubs and Subs ,-9166.69
16 Pubs and Subs ,-9156.44
16 Pubs and Subs ,-9235.81
16 Pubs and Subs ,-9379.10
16 Pubs and Subs ,-9226.43
16 Pubs and Subs ,-9378.52
16 Pubs and Subs ,-9385.19
16 Pubs and Subs ,-9205.76
16 Pubs and Subs ,-9380.44
16 Pubs and Subs ,-9111.13
16 Pubs and Subs ,-9321.99
16 Pubs and Subs ,-9274.59
16 Pubs and Subs ,-9244.24
16 Pubs and Subs ,-9240.54
16 Pubs and Subs ,-9067.95
16 Pubs and Subs ,-9052.10
16 Pubs and Subs ,-9016.73
16 Pubs and Subs ,-9173.19
16 Pubs and Subs ,-9380.24
16 Pubs and Subs ,-9145.04
16 Pubs and Subs ,-9140.96
16 Pubs and Subs ,-9127.30
16 Pubs and Subs ,-9154.24
16 Pubs and Subs ,-8971.80
16 Pubs and Subs ,-9115.99
16 Pubs and Subs ,-9101.22
16 Pubs and Subs ,-9087.10
16 Pubs and Subs ,-9068.42
16 Pubs and Subs ,-9043.10
